PolicyId,Year,Month,PrevMonth,MeanTimeBetween,TimingProb,TargetMean,Efm,EfmI,EfmD,EstimatedPayout,ActualPayout,PercentError,,,EstimatedPayout,ActualPayout,PercentError
726123,2016,April,April,2,0,7.395,0,0,0,0,0,0,,,,,
726170,2016,April,March,2.5,1.0441176471,321.918,0,0,0,336.12,0,100,,,,,
726233,2016,April,March,9,0,13.8,0,0,0,0,0,0,,,,,
726275,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
726282,2016,April,February,4.5,0,0,0,0,0,0,0,0,,,,,
726300,2016,April,November,0,0,173.62,0,0,0,0,0,0,,,,,
726361,2016,April,February,2.5,1.0555555556,0,0,0,0,0,0,0,,,,,
726393,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
726459,2016,April,April,0,0,32.63,0,0,0,0,32.63,-100,,,,,
726463,2016,April,February,2.25,1.0185185185,51.664,0.4810795771,0,0,27.31,0,100,,,,,
726509,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
726547,2016,April,January,9,0,0,0,0,0,0,0,0,,,,,
726571,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
726590,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
726617,2016,April,January,1.25,0,478.628,-0.0185037636,0,0,0,0,0,,,,,
726629,2016,April,January,2,0,87.355,0,0,0,0,0,0,,,,,
726642,2016,April,January,1,0,56.205,0,0,0,0,0,0,,,,,
726675,2016,April,March,8,0,635.325,0,0,0,0,0,0,,,,,
726737,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
726772,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
726801,2016,April,August,0,0,44.33,0,0,0,0,0,0,,,,,
726852,2016,April,April,4,1.1111111111,6,0,0,0,6.67,18,-62.9444444444,,,,,
726875,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
726880,2016,April,April,1.5,0,74.5466666667,0,0,0,0,92.54,-100,,,,,
726906,2016,April,February,10,0,5.27,0,0,0,0,0,0,,,,,
726924,2016,April,April,1,0,30.555,0,0,0,0,0,0,,,,,
726930,2016,April,March,2.6666666667,1.3125,1.8625,0,0,0,2.44,0,100,,,,,
726951,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
726968,2016,April,April,1.8333333333,0,38.3442857143,0,0,0,0,0,0,,,,,
726969,2016,April,January,1,0,1086.8075,-0.0668404999,0,0,0,0,0,,,,,
726998,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
727009,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
727109,2016,April,March,4.5,0,144.2966666667,0,0,0,0,0,0,,,,,
727129,2016,April,January,1,0,196.1233333333,-0.9089495264,0,0,0,0,0,,,,,
727140,2016,April,January,2,0.75,73.22,0,0,0,54.91,0,100,,,,,
727160,2016,April,March,4,0,0,0,0,0,0,0,0,,,,,
727181,2016,April,July,0,0,1882.51,0,0,0,0,0,0,,,,,
727191,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
727239,2016,April,February,1,0,0,0,0,0,0,0,0,,,,,
727284,2016,April,February,8,0,0,0,0,0,0,0,0,,,,,
727315,2016,April,February,7,0,225,0,0,0,0,0,0,,,,,
727359,2016,April,April,3,1.75,18.9833333333,-1.2603550296,0,0,75.09,26.74,180.8152580404,,,,,
727373,2016,April,August,0,0,23.83,0,0,0,0,0,0,,,,,
727436,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
727461,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
727481,2016,April,January,1,0,496.97,0,0,0,0,0,0,,,,,
727490,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
727505,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
727528,2016,April,January,1,0,188.1866666667,0,0,0,0,0,0,,,,,
727540,2016,April,January,8,0,107.585,0,0,0,0,0,0,,,,,
727577,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
727617,2016,April,April,1,0,259.3583333333,0.4527612549,0,0,0,276.61,-100,,,,,
727683,2016,April,February,6,0,202.5,0,0,0,0,0,0,,,,,
727707,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
727731,2016,April,January,0,0,0,0,0,0,0,0,0,,,,,
727733,2016,April,March,2,0,0,0,0,0,0,0,0,,,,,
727749,2016,April,March,5,0,44.835,0,0,0,0,0,0,,,,,
727773,2016,April,January,2,0,57.9,0,0,0,0,0,0,,,,,
727775,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
727785,2016,April,July,0,0,111.86,0,0,0,0,0,0,,,,,
727810,2016,April,March,3,1.5,98.94,-0.2170593849,0,0,180.62,0,100,,,,,
727858,2016,April,January,9,0,0,0,0,0,0,0,0,,,,,
727874,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
727891,2016,April,March,6,0,55.255,-7.7593423019,0,0,0,0,0,,,,,
727899,2016,April,February,2.25,1.0454545455,58.112,1,0,0,0,0,0,,,,,
727901,2016,April,March,3,1.1666666667,1.66,0,0,0,1.94,0,100,,,,,
727918,2016,April,February,5.5,1.0432098765,288.8933333333,0,0,0,301.38,0,100,,,,,
727956,2016,April,January,6,0,53.895,0,0,0,0,0,0,,,,,
727964,2016,April,February,2,1,14.8666666667,1,0,0,0,0,0,,,,,
727986,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
728024,2016,April,January,1.1666666667,0,145.3614285714,0,0,0,0,0,0,,,,,
728034,2016,April,March,3,0,315.195,-0.2984269321,0,0,0,0,0,,,,,
728071,2016,April,March,2,0,0,0,0,0,0,0,0,,,,,
728078,2016,April,March,1.5,1.5,125.18,0,0,0,187.77,0,100,,,,,
728111,2016,April,January,2,0,245.33,-0.2035560654,0,0,0,0,0,,,,,
728136,2016,April,March,1,0,195.11,1,0,0,0,0,0,,,,,
728220,2016,April,January,5,0,111.765,0,0,0,0,0,0,,,,,
728225,2016,April,January,6,0,26.41,0,0,0,0,0,0,,,,,
728231,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
728239,2016,April,March,6,0,0,0,0,0,0,0,0,,,,,
728243,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
728269,2016,April,January,8,0,6.245,0,0,0,0,0,0,,,,,
728309,2016,April,September,0,0,38.14,0,0,0,0,0,0,,,,,
728311,2016,April,January,8,0,0,0,0,0,0,0,0,,,,,
728337,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
728357,2016,April,January,5,0,1186.08,0,0,0,0,2372.16,-100,,,,,
728375,2016,April,March,3,1.5,91.49,0,0,0,137.24,0,100,,,,,
728381,2016,April,February,4,0,0,0,0,0,0,0,0,,,,,
728385,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
728421,2016,April,April,3.3333333333,1.0806451613,50.1875,1,0,0,0,19.29,-100,,,,,
728517,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
728533,2016,April,January,5,1.0555555556,2.9133333333,0,0,0,3.08,0,100,,,,,
728548,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
728582,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
728588,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
728589,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
728599,2016,April,April,3,0,168.13,0,0,0,0,0,0,,,,,
728604,2016,April,January,2.5,0.9444444444,0,0,0,0,0,0,0,,,,,
728631,2016,April,January,1,0,160.395,-1.1896133993,0,0,0,0,0,,,,,
728642,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
728656,2016,April,January,3,0,166.82,-0.4307074314,0,0,0,0,0,,,,,
728676,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
728678,2016,April,March,2,0,0,0,0,0,0,0,0,,,,,
728728,2016,April,January,3.5,1.02,51.8333333333,0,0,0,52.87,0,100,,,,,
728739,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
728754,2016,April,January,0,0,229.42,0,0,0,0,0,0,,,,,
728760,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
728787,2016,April,January,1.5,0.25,19.086,0,0,0,4.77,0,100,,,,,
728798,2016,April,January,0,0,0,0,0,0,0,0,0,,,,,
728826,2016,April,January,9,0,550.845,0,0,0,0,0,0,,,,,
728828,2016,April,October,0,0,83.23,0,0,0,0,0,0,,,,,
728853,2016,April,April,0,0,0.54,0,0,0,0,0.54,-100,,,,,
728863,2016,April,January,2.6666666667,0.75,50.58,0,0,0,37.93,0,100,,,,,
728868,2016,April,March,1.6666666667,1.125,0.3875,0,0,0,0.44,0,100,,,,,
728872,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
728874,2016,April,February,4.5,1.0510204082,0,0,0,0,0,0,0,,,,,
728898,2016,April,January,1.6666666667,0.75,0,0,0,0,0,0,0,,,,,
729058,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
729059,2016,April,March,1,0,605.42,0,0,0,0,0,0,,,,,
729066,2016,April,March,3.5,0,132.3766666667,0,0,0,0,0,0,,,,,
729082,2016,April,October,0,0,623.39,0,0,0,0,0,0,,,,,
729088,2016,April,February,3,0,55.96,0,0,0,0,0,0,,,,,
729117,2016,April,January,2.3333333333,0.5,393.0275,0,0,0,196.51,0,100,,,,,
729132,2016,April,January,4,0,93.665,0,0,0,0,187.33,-100,,,,,
729181,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
729229,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
729234,2016,April,January,6,0,50.445,0,0,0,0,0,0,,,,,
729265,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
729300,2016,April,April,1.3333333333,2,0,0,0,0,0,0,0,,,,,
729301,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
729307,2016,April,January,3,1,47.6,-0.4463732176,0,0,68.85,0,100,,,,,
729331,2016,April,January,1,0,172.23,-0.8035876476,0,0,0,0,0,,,,,
729360,2016,April,April,1.8,1.3214285714,176.6083333333,-0.6309837698,0,0,380.63,278.36,36.7401925564,,,,,
729369,2016,April,March,8,0,287.785,-3.3325342922,0,0,0,0,0,,,,,
729384,2016,April,February,1,0,0,0,0,0,0,0,0,,,,,
729393,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
729396,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
729399,2016,April,April,1,0,276.8388888889,0.4006850908,0,0,0,0,0,,,,,
729409,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
729416,2016,April,January,1,0,5.145,0,0,0,0,0,0,,,,,
729425,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
729486,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
729493,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
729531,2016,April,February,5.5,1.0432098765,343.4033333333,0.116178032,0,0,316.62,0,100,,,,,
729533,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
729598,2016,April,April,1.375,1.3666666667,1178.7577777778,0.0026363136,0,0,1606.72,264.52,507.4096476637,,,,,
729621,2016,April,January,3.5,1.02,47.33,0,0,0,48.28,0,100,,,,,
729630,2016,April,January,0,0,0,0,0,0,0,0,0,,,,,
729633,2016,April,February,2,1,0,0,0,0,0,0,0,,,,,
729690,2016,April,January,1,0,444.87,0,0,0,0,0,0,,,,,
729722,2016,April,May,0,0,16.52,0,0,0,0,0,0,,,,,
729736,2016,April,April,1.4,1.5833333333,45.3983333333,0,0,0,71.88,62.63,14.7692798978,,,,,
729740,2016,April,January,5,0,558.875,-0.0739881069,0,0,0,0,0,,,,,
729759,2016,April,January,2.6666666667,0.9375,84.215,0,0,0,78.95,0,100,,,,,
729764,2016,April,February,9,0,0,0,0,0,0,0,0,,,,,
729838,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
729850,2016,April,January,5,0,64.275,0,0,0,0,0,0,,,,,
729857,2016,April,December,0,0,843.66,0,0,0,0,0,0,,,,,
729869,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
729889,2016,April,March,2,0,0,0,0,0,0,0,0,,,,,
729907,2016,April,March,2,0,237.06,-0.0946420509,0,0,0,0,0,,,,,
729931,2016,April,March,0,0,57.23,0,0,0,0,0,0,,,,,
729955,2016,April,April,1.5,0,520.6566666667,1,0,0,0,264.21,-100,,,,,
729987,2016,April,January,5,0,87.91,0,0,0,0,175.82,-100,,,,,
730011,2016,April,January,4,0,323.585,0,0,0,0,0,0,,,,,
730014,2016,April,October,0,0,46.63,0,0,0,0,0,0,,,,,
730019,2016,April,February,3,1.0625,22.6433333333,1,0,0,0,0,0,,,,,
730021,2016,April,January,5,0,183.785,-0.8516584541,0,0,0,0,0,,,,,
730061,2016,April,February,3.3333333333,1.0526315789,175.2725,0,0,0,184.5,0,100,,,,,
730063,2016,April,February,8,0,0,0,0,0,0,0,0,,,,,
730066,2016,April,January,2.5,0.9444444444,187.89,0,0,0,177.45,0,100,,,,,
730165,2016,April,March,7,0,100.27,0,0,0,0,0,0,,,,,
730173,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
730174,2016,April,March,1.5,1.5,10.7,0,0,0,16.05,0,100,,,,,
730180,2016,April,January,5,0,129.295,0,0,0,0,0,0,,,,,
730198,2016,April,March,3.5,1.1,0,0,0,0,0,0,0,,,,,
730228,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
730232,2016,April,December,0,0,40.92,0,0,0,0,0,0,,,,,
730245,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
730261,2016,April,January,2,0.75,0,0,0,0,0,0,0,,,,,
730294,2016,April,January,1,0,968.14,0,0,0,0,0,0,,,,,
730315,2016,April,March,1,0,0,0,0,0,0,0,0,,,,,
730328,2016,April,March,0,0,267.46,0,0,0,0,0,0,,,,,
730333,2016,April,January,0,0,212.85,0,0,0,0,0,0,,,,,
730411,2016,April,January,3,1,43.385,-0.6657472417,0,0,72.27,0,100,,,,,
730412,2016,April,January,1,0,1945.9033333333,-0.0425529408,0,0,0,0,0,,,,,
730459,2016,April,March,1.5,1.0714285714,40.2885714286,0,0,0,43.17,0,100,,,,,
730462,2016,April,March,0,0,49.58,0,0,0,0,0,0,,,,,
730505,2016,April,February,4.5,1.1,144.9066666667,0,0,0,159.4,0,100,,,,,
730513,2016,April,November,0,0,204.86,0,0,0,0,0,0,,,,,
730538,2016,April,January,1,0,169.3675,-0.1746678621,0,0,0,288.24,-100,,,,,
730552,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
730559,2016,April,June,0,0,93.44,0,0,0,0,0,0,,,,,
730595,2016,April,March,1.5,1.5,8.7666666667,1,0,0,0,0,0,,,,,
730637,2016,April,January,4,0,35.23,0,0,0,0,0,0,,,,,
730722,2016,April,January,3,1,0,0,0,0,0,0,0,,,,,
730746,2016,April,January,2,0,76.63,0,0,0,0,0,0,,,,,
730784,2016,April,February,8,0,4.585,0,0,0,0,0,0,,,,,
730794,2016,April,January,2,0.75,84.175,0,0,0,63.13,0,100,,,,,
730837,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
730840,2016,April,March,4.5,1.3888888889,46.95,-0.2138173677,0,0,79.15,0,100,,,,,
730868,2016,April,March,8,0,0,0,0,0,0,0,0,,,,,
730912,2016,April,January,1,0,90.81,-0.4170874571,0,0,0,0,0,,,,,
730913,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
730920,2016,April,February,1,0,0,0,0,0,0,0,0,,,,,
730926,2016,April,March,1,0,0,0,0,0,0,0,0,,,,,
730936,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
730940,2016,April,March,9,0,0,0,0,0,0,0,0,,,,,
730951,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
730955,2016,April,April,1.6,1.25,0.5533333333,0,0,0,0.69,0,100,,,,,
730968,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
730974,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
731013,2016,April,April,1.6666666667,0,98.3025,-0.0517380109,0,0,0,130.71,-100,,,,,
731038,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
731061,2016,April,March,1,0,369.04,0,0,0,0,0,0,,,,,
731080,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
731082,2016,April,February,2.75,1.0151515152,385.262,0.7427745928,0,0,100.6,0,100,,,,,
731165,2016,April,March,6,0,0,0,0,0,0,0,0,,,,,
731201,2016,April,January,8,0,0,0,0,0,0,0,0,,,,,
731207,2016,April,January,1,0,155.89,-0.4661006445,0,0,0,0,0,,,,,
731217,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
731235,2016,April,November,0,0,139.14,0,0,0,0,0,0,,,,,
731240,2016,April,February,1,0,628.145,0,0,0,0,0,0,,,,,
731286,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
731294,2016,April,February,5,0,0,0,0,0,0,0,0,,,,,
731301,2016,April,January,1.6666666667,0,101.43,0,0,0,0,0,0,,,,,
731303,2016,April,April,2,0,0,0,0,0,0,0,0,,,,,
731334,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
731383,2016,April,April,1,0,88.82,0,0,0,0,0,0,,,,,
731439,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
731452,2016,April,January,3,0,71.5,0,0,0,0,0,0,,,,,
731484,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
731535,2016,April,March,1.6666666667,1.1,64.3142857143,0.4963115186,0,0,35.63,0,100,,,,,
731619,2016,April,January,2.5,0.5,30.57,0,0,0,15.29,0,100,,,,,
731665,2016,April,January,4,0,60.965,0,0,0,0,0,0,,,,,
731697,2016,April,March,2,0,48.375,0,0,0,0,0,0,,,,,
731762,2016,April,January,6,0,163.125,-0.0887926367,0,0,0,0,0,,,,,
731769,2016,April,January,4,0,379.355,0,0,0,0,758.71,-100,,,,,
731772,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
731819,2016,April,March,0,0,800.13,0,0,0,0,0,0,,,,,
731829,2016,April,April,1.5714285714,1.4583333333,5.27375,0,0,0,7.69,0,100,,,,,
731870,2016,April,January,6,0,145.79,0,0,0,0,291.58,-100,,,,,
731882,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
731933,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
731938,2016,April,March,3,1.125,44.9466666667,0.4122329284,0,0,29.72,0,100,,,,,
731945,2016,April,January,1,0,706.93,-0.1958520356,0,0,0,0,0,,,,,
731950,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
731992,2016,April,February,10,0,119.185,-3.3041812959,0,0,0,0,0,,,,,
732001,2016,April,January,3,0,120.925,0,0,0,0,241.85,-100,,,,,
732030,2016,April,February,3.6666666667,1.0446428571,147.615,0.0500687758,0,0,146.48,0,100,,,,,
732039,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
732119,2016,April,January,5,0,348.355,0,0,0,0,0,0,,,,,
732155,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
732202,2016,April,January,2,0.9166666667,617.6125,0,0,0,566.14,0,100,,,,,
732212,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
732214,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
732219,2016,April,February,1,0,44.785,1,0,0,0,0,0,,,,,
732259,2016,April,January,11,0,15.855,0,0,0,0,0,0,,,,,
732361,2016,April,December,0,0,1.82,0,0,0,0,0,0,,,,,
732395,2016,April,April,2.3333333333,1.25,0,0,0,0,0,0,0,,,,,
732398,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
732413,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
732440,2016,April,January,4.5,1.06,479.6133333333,0,0,0,508.39,0,100,,,,,
732541,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
732550,2016,April,January,1.2,0,95.1283333333,-0.1882634916,0,0,0,0,0,,,,,
732577,2016,April,March,2,0,0,0,0,0,0,0,0,,,,,
732602,2016,April,March,3,0,46.745,0,0,0,0,0,0,,,,,
732672,2016,April,March,9,0,11.14,0,0,0,0,0,0,,,,,
732684,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
732747,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
732772,2016,April,June,0,0,419.84,0,0,0,0,0,0,,,,,
732802,2016,April,January,1,0,311.79,-0.3846153846,0,0,0,0,0,,,,,
732829,2016,April,January,9,0,157.025,0,0,0,0,0,0,,,,,
732863,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
732891,2016,April,January,1.5,0,691.2866666667,-0.055883592,0,0,0,0,0,,,,,
732930,2016,April,January,4,0,8.41,0,0,0,0,0,0,,,,,
732977,2016,April,January,1.25,0,102.028,-0.1716610439,0,0,0,0,0,,,,,
732979,2016,April,April,3.5,0,0,0,0,0,0,0,0,,,,,
733007,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
733017,2016,April,January,2,0.75,46.39,-0.2670940171,0,0,44.09,80.01,-44.8943882015,,,,,
733098,2016,April,January,2,0,79.685,0,0,0,0,0,0,,,,,
733106,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
733115,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
733141,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
733146,2016,April,January,8,0,0,0,0,0,0,0,0,,,,,
733158,2016,April,January,1,0,49.965,0,0,0,0,0,0,,,,,
733178,2016,April,March,3,0,22.46,0,0,0,0,0,0,,,,,
733179,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
733188,2016,April,January,3.5,1.5,0,0,0,0,0,0,0,,,,,
733200,2016,April,January,1,0,740.07,0,0,0,0,0,0,,,,,
733203,2016,April,January,1,0,73.07,0,0,0,0,0,0,,,,,
733205,2016,April,July,0,0,1241.23,0,0,0,0,0,0,,,,,
733266,2016,April,January,3,0,2.405,0,0,0,0,0,0,,,,,
733268,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
733364,2016,April,April,2,1.0833333333,198.2183333333,0,0,0,214.74,17.74,1110.4847801578,,,,,
733375,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
733407,2016,April,January,3.5,1.0555555556,64.44,-0.3641618497,0,0,92.79,0,100,,,,,
733422,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
733427,2016,April,March,5,0,110.415,0,0,0,0,0,0,,,,,
733432,2016,April,February,4,0,5.085,0,0,0,0,0,0,,,,,
733447,2016,April,June,0,0,113.44,0,0,0,0,0,0,,,,,
733463,2016,April,March,3,0,0,0,0,0,0,0,0,,,,,
733495,2016,April,June,0,0,1638.93,0,0,0,0,0,0,,,,,
733528,2016,April,February,4.5,1.0510204082,0,0,0,0,0,0,0,,,,,
733543,2016,April,January,0,0,0,0,0,0,0,0,0,,,,,
733548,2016,April,January,7,0,11.615,0,0,0,0,0,0,,,,,
733574,2016,April,January,3,0,95.26,0,0,0,0,0,0,,,,,
733585,2016,April,January,7,0,0,0,0,0,0,0,0,,,,,
733638,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
733641,2016,April,January,3.5,1.02,109.0366666667,0,0,0,111.22,0,100,,,,,
733667,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
733715,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
733757,2016,April,January,6,0,109.465,0,0,0,0,218.93,-100,,,,,
733788,2016,April,January,1,0,170.6,-1.4381958646,0,0,0,0,0,,,,,
733796,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
733808,2016,April,January,3.3333333333,1.0080645161,98.1975,0,0,0,98.99,0,100,,,,,
733831,2016,April,September,0,0,29.04,0,0,0,0,0,0,,,,,
733840,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
733866,2016,April,March,1,0,0,0,0,0,0,0,0,,,,,
733871,2016,April,February,8,0,0,0,0,0,0,0,0,,,,,
733881,2016,April,October,0,0,117.32,0,0,0,0,0,0,,,,,
733901,2016,April,January,3,0,236.545,0,0,0,0,0,0,,,,,
733902,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
733916,2016,April,March,3,0,102.11,0,0,0,0,0,0,,,,,
733926,2016,April,June,0,0,131.25,0,0,0,0,0,0,,,,,
733946,2016,April,April,2,0,0,0,0,0,0,0,0,,,,,
733950,2016,April,January,6,0,41.355,0,0,0,0,0,0,,,,,
733966,2016,April,March,4,0,7.17,0,0,0,0,0,0,,,,,
734004,2016,April,January,1,0,700.31,0,0,0,0,0,0,,,,,
734016,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
734039,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
734040,2016,April,February,4.5,0,146.8566666667,0,0,0,0,0,0,,,,,
734044,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
734066,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
734171,2016,April,January,10,0,0,0,0,0,0,0,0,,,,,
734177,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
734181,2016,April,January,2,0.75,43.53,0,0,0,32.65,0,100,,,,,
734188,2016,April,April,1.25,1.4166666667,354.3977777778,0.068468918,0,0,467.69,533.66,-12.3618033954,,,,,
734192,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
734219,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
734275,2016,April,July,0,0,231.45,0,0,0,0,0,0,,,,,
734323,2016,April,January,1.6666666667,0.75,0,0,0,0,0,0,0,,,,,
734340,2016,April,November,0,0,41.14,0,0,0,0,0,0,,,,,
734384,2016,April,April,3.5,0,203.1666666667,-0.5607291186,0,0,0,149.78,-100,,,,,
734401,2016,April,February,5,1.046875,0,0,0,0,0,0,0,,,,,
734413,2016,April,January,2.3333333333,0.96875,206.21,0,0,0,199.77,0,100,,,,,
734471,2016,April,March,2,0,42.6833333333,0,0,0,0,0,0,,,,,
734483,2016,April,February,1,0,202.525,0,0,0,0,0,0,,,,,
734499,2016,April,February,2.5,1.0555555556,139.8466666667,0.0991642432,0,0,132.98,0,100,,,,,
734515,2016,April,January,2.5,0.9444444444,0,0,0,0,0,0,0,,,,,
734558,2016,April,March,0,0,431.03,0,0,0,0,0,0,,,,,
734570,2016,April,April,1.5714285714,1.1018518519,95.46875,0,0,0,105.19,122.14,-13.8775176028,,,,,
734586,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
734611,2016,April,January,2.3333333333,0.875,484.1325,0,0,0,423.62,0,100,,,,,
734623,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
734630,2016,April,January,4,0,384.19,-0.0540349562,0,0,0,730.91,-100,,,,,
734661,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
734715,2016,April,April,1.5,1.2142857143,801.3471428571,0,0,0,973.06,3518.89,-72.347530045,,,,,
734731,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
734780,2016,April,April,1,0,0,0,0,0,0,0,0,,,,,
734802,2016,April,April,1,0,1334.9033333333,-0.6038893044,0,0,0,726.66,-100,,,,,
734829,2016,April,February,0,0,17.14,0,0,0,0,0,0,,,,,
734854,2016,April,March,3.3333333333,1.25,36.17,0,0,0,45.21,0,100,,,,,
734859,2016,April,January,3.5,1.5,0,0,0,0,0,0,0,,,,,
734874,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
734882,2016,April,March,7,0,0,0,0,0,0,0,0,,,,,
734900,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
734917,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
734919,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
734932,2016,April,March,4,0,0,0,0,0,0,0,0,,,,,
734943,2016,April,March,2,0,0,0,0,0,0,0,0,,,,,
734969,2016,April,April,2,1.5,210.764,0,0,0,316.15,0,100,,,,,
734983,2016,April,February,4.5,1.0510204082,1251.63,-0.0233508184,0,0,1346.21,0,100,,,,,
734985,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
